date,brand,package,country,revenue_rank_tools,revenue_rank_apps,revenue_rank_overall,top_free_rank_tools,top_free_rank_apps,top_free_rank_overall,status,status_detail,source_url,crawl_time,page_loaded_screenshot,tooltip_frame_screenshot,retry_count,series_name,source_point_date_text,raw_x,raw_tooltip,ranking_metrics_json
2026-05-20,vsphone,,VN,19,229,,244,,,SUCCESS,,https://app.sensortower.com/overview/com.vsphone.overseas?country=VN&tab=category_rankings,2026-06-18,,,,,,132.71,"Wednesday, May 20, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #19 收入排行 - 应用 #229 热门免费 - 工具 #244",
2026-05-21,ldcloud,,BR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=BR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,DE,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=DE&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,FR,355,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=FR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #355",
2026-05-21,ldcloud,,GB,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=GB&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,HK,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=HK&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,ID,52,393,,,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=ID&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #52 收入排行 - 应用 #393",
2026-05-21,ldcloud,,IN,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=IN&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,IT,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=IT&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,JP,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=JP&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,KR,18,378,,577,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=KR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 LDCloud - Android 클라우드 에뮬레이터 收入排行 - 工具 #18 收入排行 - 应用 #378 热门免费 - 工具 #577",
2026-05-21,ldcloud,,MX,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.ld.cph.gl?country=MX&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,MY,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=MY&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,com.ld.cph.gl,PH,,,,,,,NO_POINT_OBSERVED,"monotonic sweep crossed this calendar date but did not observe an exact tooltip event; likely chart gap, not asserted as source no-data",https://app.sensortower.com/overview/com.ld.cph.gl?country=PH&tab=category_rankings,2026-06-18 15:03:51,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260618_150312\history_ldcloud_PH_all_visible_20260618_150317_chart_viewport.png,,0,,,,,
2026-05-21,ldcloud,,PL,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.ld.cph.gl?country=PL&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,SG,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=SG&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,TH,18,237,,,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=TH&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #18 收入排行 - 应用 #237",
2026-05-21,ldcloud,,TR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=TR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ldcloud,,TW,12,275,,,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=TW&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 雷電雲手機 - RO仙境傳說安卓雲端模擬器全天掛機多開不掉線 收入排行 - 工具 #12 收入排行 - 应用 #275",
2026-05-21,ldcloud,,US,212,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=US&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #212",
2026-05-21,ldcloud,,VN,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=VN&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,BR,189,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=BR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Redfinger - telefone na nuvem 收入排行 - 工具 #189",
2026-05-21,redfinger,,DE,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.redfinger.global?country=DE&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,FR,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.redfinger.global?country=FR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,GB,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.redfinger.global?country=GB&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,HK,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.redfinger.global?country=HK&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,ID,2,26,44,72,,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=ID&tab=category_rankings,2026-06-18,,,,,,144.45,"Thursday, May 21, 2026 Redfinger Cloud Phone Roblox 收入排行 - 工具 #2 收入排行 - 应用 #26 收入排行 - 总体 #44 热门免费 - 工具 #72",
2026-05-21,redfinger,,IN,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.redfinger.global?country=IN&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,IT,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.redfinger.global?country=IT&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,JP,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.redfinger.global?country=JP&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,KR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.redfinger.global?country=KR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,MX,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.redfinger.global?country=MX&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,MY,10,169,,100,,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=MY&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Ponsel Cloud Redfinger 收入排行 - 工具 #10 热门免费 - 工具 #100 收入排行 - 应用 #169",
2026-05-21,redfinger,,PH,1,46,90,35,294,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=PH&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Redfinger -Android Cloud Phone 收入排行 - 工具 #1 热门免费 - 工具 #35 收入排行 - 应用 #46 收入排行 - 总体 #90 热门免费 - 应用 #294",
2026-05-21,redfinger,,PL,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.redfinger.global?country=PL&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,SG,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.redfinger.global?country=SG&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,TH,3,64,124,60,494,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=TH&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Redfinger - โทรศัพท์คลาวด์ 收入排行 - 工具 #3 热门免费 - 工具 #60 收入排行 - 应用 #64 收入排行 - 总体 #124 热门免费 - 应用 #494",
2026-05-21,redfinger,,TR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.redfinger.global?country=TR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,redfinger,,TW,9,182,,,,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=TW&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 紅手指雲手機－安卓雲模擬器手遊掛機穩定多開全天不掉線 收入排行 - 工具 #9 收入排行 - 应用 #182",
2026-05-21,redfinger,,US,582,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=US&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Redfinger -Android Cloud Phone 收入排行 - 工具 #582",
2026-05-21,redfinger,,VN,2,38,95,22,155,,SUCCESS,,https://app.sensortower.com/overview/com.redfinger.global?country=VN&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Điện thoại đám mây Redfinger 收入排行 - 工具 #2 热门免费 - 工具 #22 收入排行 - 应用 #38 收入排行 - 总体 #95 热门免费 - 应用 #155",
2026-05-21,ugphone,,BR,11,167,,408,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=BR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Ugphone - Android na Nuvem 收入排行 - 工具 #11 收入排行 - 应用 #167 热门免费 - 工具 #408",
2026-05-21,ugphone,,DE,126,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=DE&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #126",
2026-05-21,ugphone,,FR,462,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=FR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #462",
2026-05-21,ugphone,,GB,147,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=GB&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #147",
2026-05-21,ugphone,,HK,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=HK&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ugphone,,ID,67,497,,567,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=ID&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone-Cloud Phone 收入排行 - 工具 #67 收入排行 - 应用 #497 热门免费 - 工具 #567",
2026-05-21,ugphone,,IN,143,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=IN&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #143",
2026-05-21,ugphone,,IT,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=IT&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ugphone,,JP,27,569,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=JP&tab=category_rankings,2026-06-18,,,,,,144.45,"Thursday, May 21, 2026 UgPhone‐ユージーフォン・ゲーミングクラウドスマホ 收入排行 - 工具 #27 收入排行 - 应用 #569",
2026-05-21,ugphone,,KR,202,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=KR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Ugphone 유지폰 안드로이드 클라우드 폰 收入排行 - 工具 #202",
2026-05-21,ugphone,,MX,88,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=MX&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone-Cloud Phone 收入排行 - 工具 #88",
2026-05-21,ugphone,,MY,53,523,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=MY&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone-Cloud Phone 收入排行 - 工具 #53 收入排行 - 应用 #523",
2026-05-21,ugphone,,PH,8,120,,331,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=PH&tab=category_rankings,2026-06-18,,,,,,144.45,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #8 收入排行 - 应用 #120 热门免费 - 工具 #331",
2026-05-21,ugphone,,PL,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=PL&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ugphone,,SG,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=SG&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,ugphone,,TH,1,51,106,108,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=TH&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone-โปรแกรมจำลอง Android 收入排行 - 工具 #1 收入排行 - 应用 #51 收入排行 - 总体 #106 热门免费 - 工具 #108",
2026-05-21,ugphone,,TR,6,204,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=TR&tab=category_rankings,2026-06-18,,,,,,144.45,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #6 收入排行 - 应用 #204",
2026-05-21,ugphone,,TW,147,329,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=TW&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone雲手機-安卓雲端遊戲模擬器穩定多開不掉線 收入排行 - 工具 #147 收入排行 - 应用 #329",
2026-05-21,ugphone,,US,322,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=US&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #322",
2026-05-21,ugphone,,VN,5,87,,135,,,SUCCESS,,https://app.sensortower.com/overview/com.tykeji.ugphone?country=VN&tab=category_rankings,2026-06-18,,,,,,144.45,"Thursday, May 21, 2026 UgPhone Điện thoại đám mây 收入排行 - 工具 #5 收入排行 - 应用 #87 热门免费 - 工具 #135",
2026-05-21,vsphone,,BR,131,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.vsphone.overseas?country=BR&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #131",
2026-05-21,vsphone,,FR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=FR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,GB,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.vsphone.overseas?country=GB&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,HK,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=HK&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,ID,89,579,,,,,SUCCESS,,https://app.sensortower.com/overview/com.vsphone.overseas?country=ID&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 Ponsel Cloud VSPhone 收入排行 - 工具 #89 收入排行 - 应用 #579",
2026-05-21,vsphone,,IN,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=IN&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,IT,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.vsphone.overseas?country=IT&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,KR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=KR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,MX,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.vsphone.overseas?country=MX&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,MY,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=MY&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,PH,58,506,,566,,,SUCCESS,,https://app.sensortower.com/overview/com.vsphone.overseas?country=PH&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #58 收入排行 - 应用 #506 热门免费 - 工具 #566",
2026-05-21,vsphone,,PL,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.vsphone.overseas?country=PL&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,SG,,,,,,,SCAN_UNCERTAIN,,https://app.sensortower.com/overview/com.vsphone.overseas?country=SG&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,TH,11,176,,469,,,SUCCESS,,https://app.sensortower.com/overview/com.vsphone.overseas?country=TH&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #11 收入排行 - 应用 #176 热门免费 - 工具 #469",
2026-05-21,vsphone,,TR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=TR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,TW,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.vsphone.overseas?country=TW&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-21,vsphone,,VN,19,209,,264,,,SUCCESS,,https://app.sensortower.com/overview/com.vsphone.overseas?country=VN&tab=category_rankings,2026-06-18,,,,,,150.39,"Thursday, May 21, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #19 收入排行 - 应用 #209 热门免费 - 工具 #264",
2026-05-22,ldcloud,,BR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=BR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-22,ldcloud,,DE,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=DE&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-22,ldcloud,,FR,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=FR&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-22,ldcloud,,GB,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=GB&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-22,ldcloud,,HK,,,,,,,NO_POINT_OBSERVED,,https://app.sensortower.com/overview/com.ld.cph.gl?country=HK&tab=category_rankings,2026-06-18,,,,,,,,
2026-05-22,ldcloud,,ID,54,,,,,,SUCCESS,,https://app.sensortower.com/overview/com.ld.cph.gl?country=ID&tab=category_rankings,2026-06-18,,,,,,178.81,"Friday, May 22, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #54",
